User;Gain;HeadSet;Rates Hz;Date;Start;MAC
;24;16;250.0;20241203;03:23:26 064 PM;0c:dc:7e:cb:72:aa
tpsLocalPC;tps;Fp1;Fp2;F3;Fz;F4;C1;Cz;C2;P3;Pz;P4;O1;Oz;O2;T3;T4;Marker;Tps_Marker;Marker_int
1733235862.979;2154512;-34521.5276;-32552.0039;-26186.3843;-33853.1882;-20776.9275;-36296.7253;-31635.0237;-30806.3775;-14058.3068;-17691.6495;-11126.6971;-17327.1373;-16767.8744;-16795.0541;-30011.7731;-42824.6409;N;0.0;0
1733235862.983;2154516;-34541.4653;-32569.5276;-26179.8352;-33826.0308;-20776.7263;-36301.3744;-31634.6213;-30814.7147;-14040.6936;-17694.1082;-11129.8487;-17321.6388;-16720.6675;-16796.3505;-30019.775;-42836.1073;N;0.0;0
1733235862.987;2154520;-34548.0815;-32575.8979;-26165.8207;-33799.3428;-20777.4416;-36296.5912;-31629.3016;-30811.809;-14026.3438;-17691.2695;-11133.0003;-17322.5775;-16739.8006;-16805.6265;-30022.4572;-42834.118;N;0.0;0
1733235862.991;2154524;-34538.8502;-32565.5937;-26157.8858;-33809.3787;-20773.8876;-36287.0917;-31619.221;-30799.8732;-14038.3914;-17687.4921;-11130.4745;-17330.1771;-16802.8548;-16812.2202;-30005.157;-42819.5894;N;0.0;0
1733235862.994;2154528;-34545.1087;-32570.0864;-26180.8634;-33851.7129;-20775.184;-36289.6621;-31623.7807;-30796.1404;-14061.7937;-17688.0732;-11127.0994;-17333.9099;-16821.9656;-16805.2688;-30004.8664;-42814.9402;N;0.0;0
1733235862.998;2154532;-34553.4682;-32572.8357;-26187.0548;-33856.4292;-20769.9314;-36286.4658;-31625.1665;-30793.57;-14046.6839;-17673.7681;-11112.1908;-17312.7428;-16756.2515;-16785.3087;-30003.1677;-42810.4475;N;0.0;0
1733235863.002;2154536;-34564.0406;-32582.3352;-26167.2512;-33816.3078;-20764.9246;-36281.5708;-31618.1481;-30792.5642;-14018.5878;-17662.771;-11104.6582;-17299.0412;-16696.6617;-16779.0949;-29998.0715;-42814.6943;N;0.0;0
1733235863.006;2154540;-34570.4108;-32595.3886;-26140.742;-33779.8968;-20761.2365;-36270.9984;-31606.3017;-30786.5068;-13999.03;-17654.8138;-11105.9994;-17285.9207;-16712.2632;-16777.5974;-29990.606;-42815.2978;N;0.0;0
1733235863.009;2154544;-34586.7723;-32620.2214;-26151.225;-33809.267;-20778.6486;-36277.5698;-31615.7341;-30792.3406;-14019.8171;-17666.012;-11118.7398;-17298.4824;-16776.2116;-16791.0084;-29989.8908;-42823.3668;N;0.0;0
1733235863.013;2154548;-34626.2231;-32660.2086;-26197.5378;-33877.9539;-20810.5892;-36303.9672;-31642.735;-30812.9266;-14064.8559;-17688.6097;-11139.2364;-17331.7418;-16813.7625;-16809.158;-30011.5496;-42840.0189;N;0.0;0
1733235863.017;2154552;-34669.4067;-32681.8004;-26223.8234;-33898.9198;-20820.8039;-36321.1781;-31658.1801;-30828.2375;-14080.1668;-17703.7194;-11143.2597;-17346.1139;-16779.3632;-16811.952;-30041.5009;-42849.429;N;0.0;0
1733235863.021;2154556;-34695.8488;-32702.4311;-26209.2277;-33860.1172;-20811.6621;-36315.6796;-31648.7476;-30826.9858;-14047.2651;-17694.6893;-11133.3132;-17325.4609;-16721.4945;-16799.2339;-30039.3328;-42852.5358;N;0.0;0
1733235863.035;2154560;-34694.9548;-32713.5399;-26180.6846;-33821.2252;-20804.0401;-36301.0615;-31632.8555;-30816.5476;-14021.6723;-17682.15;-11134.2072;-17309.1218;-16721.7404;-16800.2844;-30018.0763;-42846.8138;N;0.0;0
1733235863.039;2154564;-34690.4621;-32706.745;-26176.773;-33828.713;-20798.184;-36289.4386;-31624.7642;-30803.74;-14031.6859;-17681.323;-11132.7097;-17310.8876;-16775.3845;-16809.7615;-30012.399;-42833.1569;N;0.0;0
1733235863.043;2154568;-34686.1929;-32696.6643;-26198.6107;-33866.4427;-20798.2734;-36291.6738;-31630.5086;-30801.6613;-14055.6917;-17685.7263;-11129.871;-17322.9128;-16802.7878;-16810.5438;-30009.4709;-42826.429;N;0.0;0
1733235863.047;2154572;-34694.5971;-32710.9694;-26208.3113;-33873.9306;-20795.1665;-36293.529;-31629.391;-30803.8071;-14053.4565;-17684.8769;-11120.2151;-17318.1295;-16752.7869;-16802.6313;-30005.5146;-42829.9606;N;0.0;0
1733235863.049;2154576;-34701.6603;-32720.2454;-26195.6379;-33841.1853;-20791.9925;-36292.769;-31626.1947;-30808.0539;-14034.681;-17683.5805;-11120.1927;-17306.529;-16705.8483;-16792.886;-30008.6215;-42835.2579;N;0.0;0
1733235863.053;2154580;-34721.8439;-32739.6244;-26194.5426;-33826.8355;-20803.6378;-36306.4483;-31635.0684;-30820.9509;-14036.5139;-17697.5727;-11139.974;-17324.0975;-16744.1368;-16813.2037;-30028.0228;-42845.3609;N;0.0;0
1733235863.057;2154584;-34731.6563;-32736.8975;-26203.3939;-33846.4379;-20808.3317;-36310.0469;-31636.7447;-30816.7711;-14052.1154;-17702.5348;-11143.7067;-17333.9769;-16802.1843;-16824.9831;-30034.3484;-42838.8119;N;0.0;0
1733235863.061;2154588;-34731.5893;-32736.8081;-26216.2238;-33881.3514;-20803.8613;-36302.045;-31631.6038;-30803.0248;-14063.403;-17691.0907;-11129.0663;-17324.008;-16803.0113;-16805.023;-30020.1997;-42829.4241;N;0.0;0
1733235863.065;2154592;-34717.5524;-32726.4369;-26214.9498;-33876.121;-20794.2724;-36292.3667;-31623.6019;-30794.7099;-14052.1154;-17677.0762;-11109.5309;-17311.7369;-16744.3603;-16782.7159;-30006.9451;-42823.1433;N;0.0;0
1733235863.069;2154596;-34704.6107;-32712.8246;-26194.2744;-33836.3126;-20782.3142;-36285.907;-31611.599;-30788.0044;-14023.1028;-17665.3191;-11097.908;-17299.1753;-16691.8337;-16770.3554;-29999.055;-42818.1589;N;0.0;0
1733235863.073;2154600;-34701.4815;-32707.0355;-26177.0636;-33807.5459;-20782.8507;-36282.2413;-31605.2288;-30788.8314;-14011.0776;-17666.9732;-11102.0878;-17297.2754;-16715.1019;-16780.9501;-30008.0404;-42815.3872;N;0.0;0
1733235863.077;2154604;-34716.5465;-32721.6312;-26197.7166;-33841.2523;-20808.2423;-36293.8643;-31620.8974;-30804.5447;-14039.4866;-17685.2569;-11123.7019;-17316.0955;-16791.8354;-16810.0074;-30025.1395;-42830.3406;N;0.0;0
1733235863.082;2154608;-34719.944;-32729.7896;-26228.4502;-33892.0578;-20823.8438;-36302.112;-31636.3648;-30813.4854;-14068.3427;-17695.2258;-11135.7272;-17333.1946;-16822.4126;-16824.6701;-30028.4475;-42845.495;N;0.0;0
1733235863.086;2154612;-34710.0422;-32724.1123;-26235.044;-33902.429;-20823.0615;-36312.3491;-31643.3385;-30817.3746;-14071.6955;-17697.1257;-11136.6436;-17332.6805;-16779.3408;-16807.9734;-30030.8615;-42848.6243;N;0.0;0
1733235863.09;2154616;-34683.2424;-32701.537;-26205.2938;-33850.7965;-20798.1616;-36297.6417;-31623.0208;-30803.2036;-14035.4633;-17680.876;-11120.4609;-17313.4804;-16727.1942;-16787.2533;-30019.5962;-42835.7944;N;0.0;0
1733235863.094;2154620;-34657.4262;-32678.1794;-26178.2259;-33812.1504;-20785.1976;-36286.1976;-31609.6544;-30797.7945;-14015.0562;-17673.7905;-11119.8127;-17308.0713;-16732.5139;-16796.0376;-30011.8178;-42828.7759;N;0.0;0
1733235863.096;2154624;-34646.8538;-32665.439;-26184.5291;-33835.9326;-20796.8205;-36298.0217;-31625.9712;-30808.7915;-14042.1689;-17693.6835;-11142.5668;-17337.6203;-16807.5264;-16827.9335;-30016.8023;-42834.4086;N;0.0;0
1733235863.1;2154628;-34649.8713;-32671.4069;-26212.804;-33884.19;-20808.8011;-36305.5989;-31640.8128;-30814.7594;-14072.0755;-17704.7923;-11148.2441;-17352.1265;-16837.1424;-16837.1871;-30018.9927;-42841.1141;N;0.0;0
1733235863.104;2154632;-34645.848;-32675.609;-26227.6679;-33895.9247;-20813.4279;-36313.1762;-31648.0547;-30824.0354;-14074.9812;-17702.2219;-11143.0809;-17342.1577;-16780.0561;-16813.8966;-30020.0656;-42849.6301;N;0.0;0
1733235863.108;2154636;-34617.0366;-32646.2165;-26204.0868;-33852.8529;-20800.3297;-36307.7447;-31643.6514;-30822.5155;-14049.0979;-17690.3754;-11135.079;-17332.4794;-16733.2292;-16803.7713;-30020.1327;-42843.3716;N;0.0;0
1733235863.115;2154640;-34598.2835;-32619.6402;-26173.6661;-33808.5964;-20783.3871;-36291.2714;-31626.6418;-30808.4115;-14021.9405;-17676.6515;-11126.2053;-17317.9954;-16737.6995;-16802.6313;-30016.4223;-42833.1792;N;0.0;0
1733235863.119;2154644;-34582.8831;-32606.8774;-26155.4942;-33810.3399;-20773.1724;-36271.1996;-31608.2463;-30788.2279;-14013.2904;-17662.3687;-11117.2646;-17294.6826;-16778.715;-16795.5905;-29996.5069;-42820.8858;N;0.0;0
1733235863.123;2154648;-34584.3583;-32612.89;-26185.0432;-33859.5137;-20787.0081;-36280.9226;-31618.9751;-30794.2629;-14042.7724;-17674.2151;-11122.9196;-17309.8594;-16805.3135;-16799.6809;-30004.4194;-42823.188;N;0.0;0
1733235863.127;2154652;-34587.5993;-32622.8589;-26202.5893;-33875.8305;-20793.3336;-36293.6631;-31626.4853;-30803.6953;-14052.2942;-17679.2666;-11121.6009;-17316.4755;-16761.7723;-16789.4661;-30010.0744;-42833.6039;N;0.0;0
1733235863.127;2154656;-34559.615;-32598.0261;-26176.2813;-33829.0483;-20774.3123;-36284.4095;-31615.9129;-30796.9004;-14020.3089;-17665.3638;-11111.4085;-17297.5883;-16701.1768;-16775.5857;-29998.9432;-42828.8877;N;0.0;0
1733235863.131;2154660;-34550.0484;-32586.5373;-26155.2036;-33797.0406;-20772.8148;-36279.045;-31611.6884;-30795.0228;-14002.2486;-17662.704;-11112.4814;-17292.805;-16711.4139;-16781.0619;-29995.5681;-42822.1375;N;0.0;0
1733235863.135;2154664;-34552.8647;-32589.4877;-26156.3882;-33816.2184;-20777.531;-36277.8381;-31615.7788;-30792.6983;-14016.3973;-17666.9285;-11116.6164;-17301.4551;-16773.2611;-16790.0473;-29996.8421;-42819.6341;N;0.0;0
1733235863.139;2154668;-34547.0086;-32582.2011;-26182.7633;-33863.1794;-20787.6563;-36290.7574;-31630.978;-30800.7896;-14051.0425;-17678.7525;-11126.8535;-17318.5095;-16804.5312;-16798.3845;-29998.8315;-42824.0597;N;0.0;0
1733235863.144;2154672;-34538.7161;-32574.8026;-26189.2453;-33865.2357;-20783.5212;-36293.9537;-31631.5815;-30802.7118;-14048.2932;-17674.3716;-11118.3375;-17313.458;-16756.4079;-16790.4496;-30000.1949;-42822.4504;N;0.0;0
1733235863.148;2154676;-34542.7394;-32577.7531;-26179.187;-33834.368;-20779.5426;-36298.9157;-31632.7661;-30808.5009;-14030.0542;-17673.3434;-11121.6009;-17308.5183;-16717.5829;-16793.6236;-30010.7226;-42828.5971;N;0.0;0
1733235863.152;2154680;-34513.101;-32548.517;-26139.3338;-33783.0037;-20761.3483;-36275.5135;-31610.6826;-30788.8761;-13998.8959;-17657.5407;-11109.4192;-17289.0499;-16720.4663;-16785.4428;-29994.3164;-42810.2911;N;0.0;0
1733235863.156;2154684;-34498.2594;-32534.9942;-26135.6011;-33789.8433;-20760.2754;-36267.6904;-31608.1345;-30781.3659;-14009.8929;-17657.8537;-11110.8497;-17297.0518;-16774.3787;-16791.0978;-29987.745;-42802.7362;N;0.0;0
1733235863.157;2154688;-34490.9728;-32526.3217;-26149.0345;-33826.3214;-20759.8731;-36265.9693;-31608.291;-30776.8732;-14026.5003;-17655.9091;-11104.5241;-17300.6728;-16785.5099;-16780.0337;-29976.8597;-42795.4718;N;0.0;0
1733235863.161;2154692;-34486.0777;-32524.0195;-26152.119;-33828.4895;-20752.497;-36263.8235;-31605.944;-30774.9286;-14021.1135;-17649.2482;-11091.5825;-17291.2404;-16735.5314;-16760.7889;-29973.954;-42793.6614;N;0.0;0
1733235863.165;2154696;-34498.1477;-32539.5539;-26149.7945;-33807.5012;-20755.0228;-36272.2501;-31609.5427;-30787.155;-14008.1048;-17653.7856;-11094.7564;-17285.7642;-16699.1875;-16765.2816;-29985.9121;-42809.4864;N;0.0;0
1733235863.169;2154700;-34517.5266;-32559.1341;-26149.8615;-33796.6159;-20772.4571;-36285.6388;-31619.221;-30804.7235;-14012.8434;-17674.2375;-11118.941;-17305.5902;-16733.4974;-16793.5118;-29996.1939;-42825.6691;N;0.0;0
1733235863.173;2154704;-34522.8016;-32561.8386;-26164.6807;-33820.197;-20790.0032;-36297.2394;-31632.7661;-30813.7313;-14040.783;-17692.1859;-11143.2597;-17334.424;-16809.538;-16820.6692;-30017.9198;-42834.0062;N;0.0;0
1733235863.177;2154708;-34501.7463;-32537.2741;-26169.9334;-33846.4156;-20776.1452;-36285.7506;-31624.0713;-30795.7605;-14054.6635;-17682.2171;-11133.0897;-17329.3948;-16817.6293;-16809.8733;-30006.1852;-42816.4601;N;0.0;0
1733235863.181;2154712;-34490.0563;-32526.6346;-26164.6137;-33842.884;-20755.9615;-36273.9488;-31609.4086;-30783.2658;-14037.095;-17665.4756;-11108.0334;-17310.0606;-16761.1241;-16785.3534;-29992.3047;-42805.6642;N;0.0;0
1733235863.185;2154716;-34508.1165;-32549.7687;-26166.0218;-33824.3321;-20767.8527;-36286.3988;-31615.9576;-30798.8003;-14027.5508;-17674.5504;-11120.2151;-17313.6815;-16725.9648;-16789.7567;-30011.0132;-42825.8032;N;0.0;0
1733235863.187;2154720;-34508.8765;-32546.1254;-26149.1239;-33792.1903;-20766.3774;-36278.7321;-31606.8605;-30797.3921;-14012.9775;-17673.254;-11126.63;-17309.323;-16738.0795;-16797.6022;-30010.4544;-42824.4174;N;0.0;0
1733235863.191;2154724;-34501.791;-32535.3295;-26145.2347;-33804.1931;-20765.0587;-36271.1549;-31603.5077;-30792.0724;-14026.612;-17676.9421;-11130.3627;-17319.7165;-16791.9695;-16813.7625;-30001.7819;-42816.9519;N;0.0;0
1733235863.195;2154728;-34515.135;-32549.4334;-26174.6719;-33858.2397;-20782.4484;-36284.7447;-31620.9868;-30802.5554;-14059.9161;-17688.8555;-11137.4035;-17338.8496;-16822.122;-16819.1046;-30008.5768;-42822.7857;N;0.0;0
1733235863.199;2154732;-34522.6228;-32553.0544;-26184.8196;-33865.7275;-20782.0907;-36289.6621;-31623.8925;-30805.9976;-14058.5303;-17685.6369;-11131.0109;-17335.7204;-16776.4798;-16804.8888;-30005.0899;-42822.1822;N;0.0;0
1733235863.204;2154736;-34517.8172;-32545.6113;-26170.224;-33828.5789;-20771.5854;-36293.0819;-31619.1986;-30808.0986;-14042.6829;-17685.4134;-11130.7651;-17336.8379;-16733.7209;-16807.2581;-30006.5875;-42817.8012;N;0.0;0
1733235863.208;2154740;-34527.3167;-32541.5432;-26144.6312;-33781.8861;-20754.2405;-36274.15;-31596.4222;-30788.1385;-14004.685;-17665.2074;-11114.493;-17309.0994;-16731.8434;-16794.1377;-30002.3407;-42805.8431;N;0.0;0
1733235863.212;2154744;-34548.1709;-32559.5811;-26148.2745;-33791.855;-20757.5262;-36266.461;-31588.3532;-30776.2697;-14003.6345;-17656.9372;-11108.391;-17299.1753;-16774.3787;-16780.816;-29999.6808;-42809.0617;N;0.0;0
1733235863.216;2154748;-34541.6889;-32560.7657;-26168.3464;-33835.7762;-20761.3707;-36275.2005;-31600.0879;-30778.0132;-14033.9211;-17663.5534;-11115.1189;-17308.7865;-16799.055;-16785.0181;-29989.779;-42807.0948;N;0.0;0
1733235863.22;2154752;-34552.7977;-32556.653;-26181.4222;-33847.5555;-20758.9343;-36281.1908;-31608.738;-30787.535;-14039.956;-17669.4542;-11117.8458;-17313.011;-16757.8831;-16793.333;-29991.7012;-42808.8158;N;0.0;0
1733235863.224;2154756;-34544.1476;-32552.4285;-26149.6603;-33795.0066;-20743.6904;-36259.8449;-31585.6487;-30774.7275;-13999.4323;-17647.9071;-11100.4561;-17287.8653;-16698.1593;-16768.7014;-29970.9588;-42801.1715;N;0.0;0
1733235863.228;2154760;-34552.6189;-32571.8746;-26114.3669;-33748.0903;-20732.8275;-36236.9791;-31558.916;-30756.1085;-13957.9698;-17619.7439;-11077.702;-17249.7332;-16668.6773;-16733.8997;-29952.7198;-42789.0345;N;0.0;0
1733235863.232;2154764;-34553.0882;-32564.6326;-26123.2853;-33769.4585;-20743.601;-36240.3765;-31566.6944;-30760.0424;-13970.3304;-17628.2823;-11084.3852;-17260.2609;-16718.4547;-16741.7005;-29959.3359;-42785.123;N;0.0;0
1733235863.235;2154768;-34577.5858;-32581.0611;-26168.0111;-33834.0104;-20769.5067;-36267.3551;-31595.8858;-30778.1696;-14019.2807;-17653.3163;-11102.7136;-17291.5533;-16761.8617;-16762.3982;-29979.4972;-42800.0093;N;0.0;0
1733235863.239;2154772;-34622.7586;-32627.3069;-26217.2744;-33880.5243;-20802.9673;-36306.6494;-31632.4532;-30812.3007;-14054.7305;-17685.6369;-11128.9099;-17325.4386;-16751.1106;-16785.4428;-30016.0646;-42835.4815;N;0.0;0
1733235863.243;2154776;-34650.8771;-32661.0804;-26218.7049;-33863.0676;-20814.769;-36314.3608;-31638.1976;-30824.4824;-14041.7442;-17692.9459;-11133.2014;-17333.2393;-16721.4945;-16797.334;-30033.5661;-42856.0451;N;0.0;0
1733235863.247;2154780;-34644.3951;-32645.8812;-26185.3337;-33816.2184;-20800.7768;-36297.977;-31617.3658;-30809.5515;-14011.6811;-17677.6573;-11124.8195;-17320.3424;-16730.8375;-16793.1765;-30025.6982;-42848.0655;N;0.0;0
1733235863.249;2154784;-34603.8938;-32599.3225;-26156.2541;-33801.5556;-20774.0664;-36272.1607;-31592.0189;-30784.5399;-13996.236;-17659.5971;-11109.4192;-17297.2754;-16760.7665;-16786.0463;-29991.5895;-42816.4601;N;0.0;0
1733235863.253;2154788;-34610.8451;-32609.2243;-26189.4912;-33857.7926;-20794.9877;-36293.3949;-31615.153;-30801.2366;-14037.8773;-17679.9372;-11126.6971;-17322.3093;-16792.886;-16799.2786;-29999.2114;-42829.0442;N;0.0;0
1733235863.257;2154792;-34616.8578;-32619.2603;-26201.1364;-33867.6721;-20796.8652;-36297.3735;-31622.1267;-30805.6399;-14036.8491;-17673.6116;-11121.2432;-17310.3064;-16736.9843;-16784.3252;-29997.1998;-42834.565;N;0.0;0
1733235863.261;2154796;-34612.1415;-32607.7938;-26181.1316;-33822.1192;-20774.9382;-36285.2812;-31607.3969;-30792.7877;-13999.3206;-17653.7633;-11100.7914;-17278.7681;-16672.9242;-16762.957;-29996.1939;-42826.2278;N;0.0;0
1733235863.275;2154800;-34607.6488;-32602.407;-26166.0665;-33794.4254;-20772.0995;-36284.8565;-31606.0781;-30794.4641;-13987.8541;-17658.4125;-11110.6262;-17283.2608;-16699.0757;-16775.6304;-30003.9724;-42827.8819;N;0.0;0
1733235863.279;2154804;-34596.2048;-32596.9979;-26164.7478;-33809.2223;-20779.8555;-36285.9517;-31611.3085;-30794.6429;-14008.753;-17663.7545;-11121.3997;-17297.9459;-16758.0172;-16792.3719;-29996.8868;-42830.7205;N;0.0;0
1733235863.283;2154808;-34576.4682;-32580.1447;-26191.9498;-33853.9928;-20791.4114;-36302.9838;-31634.2637;-30805.9305;-14048.9414;-17685.3463;-11137.2918;-17326.8691;-16800.9549;-16808.264;-30007.951;-42833.4475;N;0.0;0
1733235863.287;2154812;-34552.9765;-32554.619;-26186.7642;-33841.6547;-20771.049;-36292.0314;-31626.6865;-30790.4407;-14039.6655;-17669.7001;-11118.0693;-17312.6981;-16751.0659;-16783.7441;-30008.4651;-42820.0364;N;0.0;0
1733235863.289;2154816;-34540.5266;-32542.3926;-26170.0451;-33805.3778;-20761.326;-36290.355;-31621.255;-30788.362;-14022.2311;-17663.5087;-11112.8166;-17309.2782;-16710.8104;-16780.6149;-30009.985;-42822.2045;N;0.0;0
1733235863.293;2154820;-34527.5179;-32534.2342;-26153.7954;-33782.0873;-20764.5893;-36293.0596;-31625.1218;-30798.7779;-14017.8055;-17675.0869;-11128.284;-17323.8516;-16738.1912;-16802.4078;-30002.4301;-42827.4348;N;0.0;0
1733235863.297;2154824;-34509.7259;-32520.2644;-26151.0015;-33792.4585;-20767.2492;-36290.8915;-31626.9547;-30798.5991;-14028.3778;-17680.0489;-11135.3919;-17329.0595;-16784.2805;-16813.4719;-29996.9986;-42823.0092;N;0.0;0
1733235863.301;2154828;-34492.3586;-32513.313;-26156.9917;-33824.7567;-20766.8245;-36282.1072;-31623.1549;-30792.1171;-14040.0454;-17677.4114;-11130.631;-17324.8574;-16801.4914;-16804.8218;-29988.7955;-42825.5126;N;0.0;0
1733235863.309;2154832;-34447.5433;-32468.453;-26140.9432;-33812.061;-20741.12;-36269.322;-31614.8847;-30780.5613;-14030.8365;-17667.7331;-11119.0751;-17320.7;-16755.4691;-16794.607;-29969.5507;-42812.1686;N;0.0;0
1733235863.313;2154836;-34429.1478;-32437.2277;-26122.7489;-33768.8774;-20722.0092;-36261.9907;-31605.5194;-30774.4816;-14006.1826;-17655.395;-11108.771;-17297.8789;-16695.3206;-16779.4973;-29974.5575;-42800.7692;N;0.0;0
1733235863.317;2154840;-34423.7387;-32427.6611;-26086.9637;-33720.5082;-20697.1988;-36234.878;-31577.6691;-30750.7887;-13961.4791;-17623.6108;-11081.0772;-17256.1482;-16667.6939;-16744.6285;-29959.0677;-42784.5418;N;0.0;0
1733235863.321;2154844;-34394.6815;-32417.1782;-26070.0881;-33723.5481;-20692.4379;-36221.9363;-31571.2094;-30741.6022;-13961.4791;-17620.638;-11080.0043;-17253.8459;-16712.7773;-16748.2048;-29931.8656;-42774.1036;N;0.0;0
1733235863.322;2154848;-34380.5328;-32406.6281;-26100.4418;-33773.2136;-20706.5642;-36241.36;-31590.6554;-30754.8568;-14008.306;-17644.5767;-11099.0256;-17288.5582;-16760.1183;-16772.2329;-29939.1747;-42783.5807;N;0.0;0
1733235863.326;2154852;-34393.3851;-32412.8866;-26129.2309;-33789.7763;-20710.7216;-36259.8673;-31602.9266;-30764.7362;-14025.8744;-17653.0033;-11102.289;-17306.3725;-16729.1835;-16769.7072;-29966.332;-42797.9529;N;0.0;0
1733235863.33;2154856;-34412.0488;-32435.1043;-26133.88;-33771.4925;-20719.5505;-36272.3619;-31609.0509;-30781.4106;-14018.2078;-17662.3017;-11112.7272;-17306.1043;-16697.444;-16777.3515;-29981.9112;-42811.3192;N;0.0;0
1733235863.334;2154860;-34392.871;-32416.9993;-26110.433;-33732.2205;-20716.8683;-36265.5222;-31599.1268;-30778.8402;-13997.3089;-17662.6146;-11116.6835;-17295.666;-16707.7035;-16789.332;-29972.6799;-42807.4524;N;0.0;0
1733235863.336;2154864;-34372.0391;-32393.5747;-26093.1775;-33731.4382;-20708.7323;-36251.4406;-31588.4873;-30763.6857;-13998.0465;-17655.5514;-11114.6495;-17295.0849;-16751.8258;-16795.7246;-29953.2562;-42788.811;N;0.0;0
1733235863.34;2154868;-34361.5338;-32378.5543;-26099.5924;-33760.9872;-20702.9432;-36242.8352;-31583.9276;-30750.8558;-14015.2574;-17650.8576;-11102.5348;-17298.3035;-16765.7509;-16781.3972;-29950.4623;-42776.2941;N;0.0;0
1733235863.344;2154872;-34351.8108;-32374.3075;-26108.4884;-33766.374;-20699.2105;-36246.8138;-31587.8615;-30755.2367;-14021.8511;-17651.8857;-11097.528;-17308.3171;-16723.1262;-16770.4225;-29945.8131;-42792.4767;N;0.0;0
1733235863.348;2154876;-34342.0431;-32368.3619;-26087.5896;-33723.7939;-20684.6595;-36232.464;-31569.846;-30745.9608;-13983.3391;-17629.9587;-11079.4455;-17268.1957;-16659.4908;-16747.8919;-29933.6091;-42785.6818;N;0.0;0
1733235863.351;2154880;-34348.8604;-32372.2288;-26073.5974;-33701.241;-20689.0851;-36236.2191;-31569.7119;-30753.0239;-13969.2575;-17640.1734;-11089.8614;-17264.9324;-16681.0378;-16765.058;-29945.612;-42782.8878;N;0.0;0
1733235863.355;2154884;-34357.1529;-32381.3036;-26082.3816;-33723.4363;-20704.9996;-36245.0033;-31582.4747;-30764.3786;-13990.8269;-17654.9479;-11112.5708;-17286.1442;-16747.8472;-16786.024;-29956.4078;-42792.2085;N;0.0;0
1733235863.359;2154888;-34363.769;-32387.875;-26108.6002;-33768.855;-20722.9704;-36256.671;-31598.7021;-30774.9063;-14022.6334;-17665.9673;-11122.6737;-17304.5397;-16770.0425;-16794.2941;-29964.0298;-42801.1715;N;0.0;0
1733235863.363;2154892;-34360.4162;-32379.806;-26117.3174;-33775.717;-20717.673;-36255.8886;-31599.3726;-30775.1298;-14015.5032;-17659.4183;-11114.3142;-17291.1733;-16724.6908;-16785.2864;-29960.1406;-42805.396;N;0.0;0
1733235863.367;2154896;-34371.7486;-32391.3395;-26113.0258;-33754.8181;-20718.9023;-36260.8731;-31602.3678;-30782.3494;-14001.1981;-17661.3852;-11115.0742;-17287.4182;-16687.2963;-16782.1571;-29968.366;-42806.4689;N;0.0;0
1733235863.371;2154900;-34360.9303;-32384.4552;-26084.6391;-33715.1662;-20709.0676;-36248.8478;-31586.5874;-30771.3971;-13983.5179;-17655.015;-11113.3084;-17281.495;-16695.4547;-16782.0677;-29957.9725;-42799.7857;N;0.0;0
